place_id,place_name,category_name,category_group,address_name,road_address_name,phone,place_url,x,y,search_context,main_category
1749392221,아에이아오,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-439,서울 성동구 서울숲2길 11-16,,http://place.map.kakao.com/1749392221,127.040149721845,37.5476460828432,소품샵,"가정,생활"
503411431,앙뜨,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 13-103,서울 성동구 상원길 58,,http://place.map.kakao.com/503411431,127.048216837758,37.5491369200621,소품샵,"가정,생활"
1447289596,우주먼지,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 83,서울 성동구 성덕정5길 1,,http://place.map.kakao.com/1447289596,127.048370894738,37.5388672668805,소품샵,"가정,생활"
2120504104,폴씨네 뚝도상점,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-1731,서울 성동구 아차산로 6,,http://place.map.kakao.com/2120504104,127.045117540193,37.5476893391359,소품샵,"가정,생활"
738391701,디아더월드,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 33-5,서울 성동구 뚝섬로5길 11,070-8657-1334,http://place.map.kakao.com/738391701,127.050625195694,37.5411134157853,소품샵,"가정,생활"
910102569,제인마치메종,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-89,서울 성동구 성수일로3길 8,02-547-3217,http://place.map.kakao.com/910102569,127.047922745584,37.5422750309938,소품샵,"가정,생활"
176137294,하월의 하루 성수점,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-493,서울 성동구 서울숲2길 11-7,,http://place.map.kakao.com/176137294,127.039900694428,37.5475110174357,소품샵,"가정,생활"
1715069018,플렁아웃오브스페이스,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-448,서울 성동구 서울숲2길 20-8,070-887-2700,http://place.map.kakao.com/1715069018,127.040769447128,37.5469115564541,소품샵,"가정,생활"
282820527,스튜디오Aa,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-283,서울 성동구 서울숲2길 28,070-8154-4309,http://place.map.kakao.com/282820527,127.041710848975,37.5467445428719,소품샵,"가정,생활"
664620400,LXXE 러브오어라이크,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-570,서울 성동구 뚝섬로1가길 27,,http://place.map.kakao.com/664620400,127.047811655595,37.5419624291561,소품샵,"가정,생활"
2023863870,오브뉴,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-216,서울 성동구 서울숲길 51-1,010-9483-9266,http://place.map.kakao.com/2023863870,127.043309501478,37.5481801594351,소품샵,"가정,생활"
363761365,곳집,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-934,서울 성동구 왕십리로5길 14-1,0503-7153-5930,http://place.map.kakao.com/363761365,127.044241393615,37.5472229532685,소품샵,"가정,생활"
1098311199,아토제이드,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-1110,서울 성동구 아차산로 17,02-542-9269,http://place.map.kakao.com/1098311199,127.04646202741328,37.547894245479085,소품샵,"가정,생활"
1600361656,성수지물포,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 198-2,서울 성동구 성덕정길 42,02-463-7825,http://place.map.kakao.com/1600361656,127.04831752901644,37.53857896868895,소품샵,"가정,생활"
733174378,하코나,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 418-4,서울 성동구 둘레7길 9,070-4225-6063,http://place.map.kakao.com/733174378,127.048752438332,37.5374885796776,소품샵,"가정,생활"
1695638974,리빈트,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 296,서울 성동구 뚝섬로4길 28,070-8150-3578,http://place.map.kakao.com/1695638974,127.051221848556,37.5383074446161,소품샵,"가정,생활"
1838916813,플렁아웃오브스페이스FOOS,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-448,서울 성동구 서울숲2길 20-8,02-578-1550,http://place.map.kakao.com/1838916813,127.040751339008,37.546907057704,소품샵,"가정,생활"
1331814727,터래기 집들이,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 27-3,서울 성동구 성수일로4길 12,,http://place.map.kakao.com/1331814727,127.050127141568,37.5425245936914,소품샵,"가정,생활"
453119176,스모어팩토리 누디트서울숲,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 656-1731,서울 성동구 아차산로 6,,http://place.map.kakao.com/453119176,127.045394771344,37.5476649059103,소품샵,"가정,생활"
850702586,어라운드,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동1가 685-704,서울 성동구 왕십리로 63,,http://place.map.kakao.com/850702586,127.043587489521,37.543621002015,소품샵,"가정,생활"
1576209963,메이드파니,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 301-68,서울 성동구 연무장1길 4,,http://place.map.kakao.com/1576209963,127.049992512156,37.5442545696136,소품샵,"가정,생활"
543485105,헤이데이,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 301-52,서울 성동구 연무장길 9-1,,http://place.map.kakao.com/543485105,127.05072780893,37.5439298962831,소품샵,"가정,생활"
1156741235,헤븐센스 성수연무장점,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 301-8,서울 성동구 연무장3길 13,0507-1481-7765,http://place.map.kakao.com/1156741235,127.05165636494084,37.5449115828983,소품샵,"가정,생활"
11583044,삼일공영,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 301-88,서울 성동구 연무장길 13,,http://place.map.kakao.com/11583044,127.051191668035,37.5438125661921,소품샵,"가정,생활"
1606300970,미피스토어 서울,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 273-45,서울 성동구 연무장13길 5,,http://place.map.kakao.com/1606300970,127.057991042385,37.5421515838439,소품샵,"가정,생활"
253975676,메릴러번,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 320-1,서울 성동구 성수이로 77,,http://place.map.kakao.com/253975676,127.05598810941429,37.54199037054919,소품샵,"가정,생활"
729355240,사무엘스몰즈,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 315-61,서울 성동구 연무장5가길 25,02-2135-5655,http://place.map.kakao.com/729355240,127.055604546975,37.5435492808802,소품샵,"가정,생활"
262030097,페이퍼가든,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 316-55,서울 성동구 연무장길 37-17,,http://place.map.kakao.com/262030097,127.053624232073,37.5434150468617,소품샵,"가정,생활"
40007899,케이알인터내셔날,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 284-55,서울 성동구 성수일로8길 5,02-516-9170,http://place.map.kakao.com/40007899,127.051615988259,37.5470748991516,소품샵,"가정,생활"
1595073535,퍼플퀸,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 575-2,서울 성동구 성덕정길 112-1,010-5604-7254,http://place.map.kakao.com/1595073535,127.0558089568949,37.53693854847108,소품샵,"가정,생활"
1187719564,소라이크유,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 321-104,서울 성동구 성수이로7가길 19,,http://place.map.kakao.com/1187719564,127.05536572815,37.54193660402,소품샵,"가정,생활"
516264263,띵굴브라이트 성수점,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 322-4,서울 성동구 성수이로14길 14,,http://place.map.kakao.com/516264263,127.057018651551,37.5416204676098,소품샵,"가정,생활"
1611325883,아로콜렉션,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 320-1,서울 성동구 성수이로7가길 22-7,,http://place.map.kakao.com/1611325883,127.055784514641,37.5420985868598,소품샵,"가정,생활"
317687490,홈어게인,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 300-6,서울 성동구 성수일로8길 42,,http://place.map.kakao.com/317687490,127.055053694018,37.5453785673947,소품샵,"가정,생활"
1738321124,가스스테이션,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 263-10,서울 성동구 뚝섬로 424,070-7954-6153,http://place.map.kakao.com/1738321124,127.057614433797,37.5379891487561,소품샵,"가정,생활"
1800806042,엠에이에이 오브젝트,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 289-205,서울 성동구 아차산로7길 42,,http://place.map.kakao.com/1800806042,127.055829012291,37.5486614430811,소품샵,"가정,생활"
197090527,더블리상점,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 271-19,서울 성동구 연무장길 84,,http://place.map.kakao.com/197090527,127.05852226381334,37.54138547210579,소품샵,"가정,생활"
26818863,비아플로라,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 277-17,서울 성동구 성수이로 118,070-4060-1961,http://place.map.kakao.com/26818863,127.057855332099,37.5451754041647,소품샵,"가정,생활"
1862993869,초샵,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 264-3,서울 성동구 뚝섬로 423,070-7954-9205,http://place.map.kakao.com/1862993869,127.057672367023,37.5382855495349,소품샵,"가정,생활"
19612587,키스마이하우스,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 834,서울 성동구 성수이로 137,02-6237-1033,http://place.map.kakao.com/19612587,127.057032792797,37.5468156224398,소품샵,"가정,생활"
1661075979,쿠니쿠순,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 성수동2가 831,서울 성동구 둘레19길 6,,http://place.map.kakao.com/1661075979,127.057838278078,37.5348175177892,소품샵,"가정,생활"
648006629,랩크리트,"가정,생활 > 생활용품점 > 인테리어장식판매",,서울 성동구 송정동 81-10,서울 성동구 광나루로 253,010-9132-4664,http://place.map.kakao.com/648006629,127.058159506951,37.5492621852175,소품샵,"가정,생활"
1832883001,더코브 종합팝업스토어,"가정,생활 > 운명감정",,서울 성동구 성수동1가 668-39,서울 성동구 서울숲2길 47,,http://place.map.kakao.com/1832883001,127.044019077993,37.5463382554321,팝업스토어,"가정,생활"
1217151713,메이커스스튜디오 팝업스토어,"서비스,산업 > 마케팅 > 상품전시,매장전시",,서울 성동구 성수동2가 331-15,서울 성동구 뚝섬로 403,,http://place.map.kakao.com/1217151713,127.055628202494,37.5388361402204,팝업스토어,"서비스,산업"
522691996,파네라이 팝업스토어,"서비스,산업 > 마케팅 > 상품전시,매장전시",,서울 강남구 청담동 83-15,서울 강남구 선릉로158길 13-14,,http://place.map.kakao.com/522691996,127.04154562536,37.5263324353241,팝업스토어,"서비스,산업"
98681541,메타그라운드 성수점,"문화,예술 > 문화시설 > 전시관",문화시설,서울 성동구 성수동1가 656-335,서울 성동구 왕십리로 50,070-8657-2312,http://place.map.kakao.com/98681541,127.044910368371,37.5418869832387,팝업스토어,"문화,예술"
749898900,OWF STUDIO(오우프스튜디오),"문화,예술 > 문화시설 > 전시관",문화시설,서울 성동구 성수동2가 309-152,,070-8877-8910,http://place.map.kakao.com/749898900,127.054726038991,37.5414233324114,팝업스토어,"문화,예술"
1287176421,레노버 성수 팝업스토어,"가정,생활 > 전자제품 > 전자제품서비스센터 > 레노버",,서울 성동구 성수동2가 275-28,서울 성동구 연무장17길 10,,http://place.map.kakao.com/1287176421,127.061509627854,37.5415668567541,팝업스토어,"가정,생활"
1953700261,히떼,"서비스,산업 > 마케팅 > 상품전시,매장전시",,서울 성동구 성수동2가 19-7,서울 성동구 성수이로22길 61,02-2205-1007,http://place.map.kakao.com/1953700261,127.063907544925,37.5431486395084,팝업스토어,"서비스,산업"
823387051,아무아쥬코리아 도산팝업스토어,"가정,생활 > 미용 > 화장품 > 향수",,서울 강남구 신사동 631-33,서울 강남구 언주로154길 18,,http://place.map.kakao.com/823387051,127.034819820994,37.5233297671372,팝업스토어,"가정,생활"
1655449778,펀플랜,"서비스,산업 > 마케팅 > 광고기획,광고대행",,서울 성동구 성수동2가 280,서울 성동구 아차산로17길 48,0507-1398-7742,http://place.map.kakao.com/1655449778,127.06588947754386,37.546393850099015,팝업스토어,"서비스,산업"
198343255,소여름 전시회,"문화,예술 > 문화시설 > 전시관",문화시설,서울 성동구 성수동1가 668-12,서울 성동구 서울숲6길 8-1,,http://place.map.kakao.com/198343255,127.042480864771,37.5476722971703,전시회,"문화,예술"
1020747898,조향사의 집 The House of Perfumer,"가정,생활 > 미용 > 화장품 > 향수",,서울 성동구 성수동1가 656-570,서울 성동구 뚝섬로1가길 27,0507-1391-7589,http://place.map.kakao.com/1020747898,127.04779353329668,37.54193450551018,전시회,"가정,생활"
1891570540,에스팩토리,"문화,예술 > 문화시설",,서울 성동구 성수동2가 273-13,서울 성동구 연무장15길 11,02-6388-8321,http://place.map.kakao.com/1891570540,127.059573316959,37.5426445439481,전시회,"문화,예술"
16021912,김리아갤러리,"문화,예술 > 미술,공예 > 화랑",,서울 강남구 청담동 100-31,서울 강남구 압구정로75길 5,02-517-7713,http://place.map.kakao.com/16021912,127.04685367189133,37.52636018189735,전시회,"문화,예술"
23686303,리나갤러리,"문화,예술 > 미술,공예 > 화랑",,서울 강남구 논현동 76-15,서울 강남구 논현로142길 43,02-544-0286,http://place.map.kakao.com/23686303,127.0328446035885,37.51803603976765,전시회,"문화,예술"
1521520436,어나더바운더리,"문화,예술 > 문화시설",,서울 성동구 하왕십리동 890-122,서울 성동구 왕십리로31길 11,,http://place.map.kakao.com/1521520436,127.027916124832,37.5636170880525,전시회,"문화,예술"
1854321980,정선부뚜막,음식점 > 한식,음식점,서울 성동구 성수동1가 668-13,서울 성동구 서울숲6길 14,02-499-8253,http://place.map.kakao.com/1854321980,127.043014873485,37.547473884115,데이트,음식점
142054376,누메로도스,음식점 > 양식 > 이탈리안,음식점,서울 성동구 성수동1가 656-1021,서울 성동구 상원1길 35-9,02-468-7943,http://place.map.kakao.com/142054376,127.0473606920262,37.5463567844372,데이트,음식점
1663735697,차이나플레인 서울숲점,음식점 > 중식 > 중국요리,음식점,서울 성동구 성수동1가 656-36,서울 성동구 뚝섬로1길 25,02-2088-8493,http://place.map.kakao.com/1663735697,127.046303235769,37.5436451963365,데이트,음식점
15225276,성수동간판없는집,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 성동구 성수동1가 14-70,서울 성동구 성수일로 59-1,010-559-2634,http://place.map.kakao.com/15225276,127.0500162450018,37.54590338799391,데이트,음식점
929060385,버섯집,음식점 > 한식,음식점,서울 성동구 성수동1가 668-34,서울 성동구 왕십리로5길 9-10,0502-5553-7814,http://place.map.kakao.com/929060385,127.04406908248,37.5467022403596,데이트,음식점
603776217,성수AGU,음식점 > 한식,음식점,서울 성동구 성수동1가 13-145,서울 성동구 상원길 48-1,02-466-5667,http://place.map.kakao.com/603776217,127.04851048667156,37.548246613175785,데이트,음식점
1759130915,연남토마 성수점,음식점 > 퓨전요리,음식점,서울 성동구 성수동1가 668-93,서울 성동구 서울숲4길 16-20,070-4065-6548,http://place.map.kakao.com/1759130915,127.042299445794,37.5470344551339,데이트,음식점
261652555,홍화돈,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 성동구 성수동1가 656-309,서울 성동구 왕십리로4길 23-1,02-464-7988,http://place.map.kakao.com/261652555,127.046350559703,37.5469752705161,데이트,음식점
206136106,고공 성수본점,"음식점 > 한식 > 육류,고기",음식점,서울 성동구 성수동1가 656-1940,서울 성동구 왕십리로8길 10,02-6368-5050,http://place.map.kakao.com/206136106,127.045852222985,37.5462726859187,데이트,음식점
1349429702,코너룸,음식점 > 양식,음식점,서울 성동구 성수동1가 13-441,서울 성동구 상원길 64,02-6951-0323,http://place.map.kakao.com/1349429702,127.04797055762376,37.54978754126734,데이트,음식점
1855258755,이로우,음식점 > 술집 > 일본식주점,음식점,서울 성동구 성수동1가 16-27,서울 성동구 연무장길 12,02-6953-7448,http://place.map.kakao.com/1855258755,127.0508023340864,37.54369740641665,데이트,음식점
26510896,소녀방앗간 서울숲시작점,음식점 > 한식,음식점,서울 성동구 성수동1가 668-35,서울 성동구 왕십리로5길 9-16,02-6268-0778,http://place.map.kakao.com/26510896,127.0440644797052,37.54657249823226,데이트,음식점
1412303854,스시이치바,"음식점 > 일식 > 초밥,롤",음식점,서울 성동구 성수동1가 656-971,서울 성동구 왕십리로14길 8,02-6338-2318,http://place.map.kakao.com/1412303854,127.044822077558,37.5493941410678,데이트,음식점
232126548,무색,음식점 > 일식,음식점,서울 성동구 성수동1가 14-44,서울 성동구 상원2길 1-10,010-3449-8662,http://place.map.kakao.com/232126548,127.049328437266,37.5462046109894,데이트,음식점
709830668,네모네,"음식점 > 간식 > 제과,베이커리",음식점,서울 성동구 성수동1가 16-2,서울 성동구 상원2길 6,010-3947-1820,http://place.map.kakao.com/709830668,127.049517155312,37.5458143994347,데이트,음식점
1530215201,체다앤올리,음식점 > 카페,카페,서울 성동구 성수동1가 685-696,서울 성동구 서울숲2길 32-14,02-468-1003,http://place.map.kakao.com/1530215201,127.04186304333012,37.54572185515044,데이트,음식점
49642900,브리비트,음식점 > 양식,음식점,서울 성동구 성수동1가 13-191,서울 성동구 상원6길 5-1,0507-1333-9197,http://place.map.kakao.com/49642900,127.048854789779,37.54868976255,데이트,음식점
623393395,심퍼티쿠시 성수점,음식점 > 양식,음식점,서울 성동구 성수동1가 656-1731,서울 성동구 아차산로 6,070-4101-1408,http://place.map.kakao.com/623393395,127.045124332604,37.5476938415342,데이트,음식점
1687460128,우웨이탕,음식점 > 중식,음식점,서울 성동구 성수동1가 656-1098,서울 성동구 상원1길 11-1,070-7807-2888,http://place.map.kakao.com/1687460128,127.048838797725,37.5449920697748,데이트,음식점
1668839990,울루울루,음식점 > 술집 > 칵테일바,음식점,서울 성동구 성수동1가 13-428,서울 성동구 상원6나길 7,,http://place.map.kakao.com/1668839990,127.049587942216,37.5484714152671,데이트,음식점
639536429,이우다이닝,"음식점 > 한식 > 육류,고기",음식점,서울 성동구 성수동1가 16-1,서울 성동구 성수일로 57,02-468-4755,http://place.map.kakao.com/639536429,127.04992555565534,37.54566015663283,데이트,음식점
1574148228,진작다이닝,음식점 > 퓨전요리 > 퓨전일식,음식점,서울 성동구 성수동1가 656-1250,서울 성동구 왕십리로14나길 10,02-464-4484,http://place.map.kakao.com/1574148228,127.045695676352,37.5493469543015,데이트,음식점
1687557200,다반,음식점 > 한식,음식점,서울 성동구 성수동1가 668-82,서울 성동구 서울숲4길 18-10,,http://place.map.kakao.com/1687557200,127.042685256677,37.5469171864437,데이트,음식점
2058815179,스시도쿠 더성수,"음식점 > 일식 > 초밥,롤",음식점,서울 성동구 성수동1가 668-5,서울 성동구 서울숲6길 13,070-8883-2230,http://place.map.kakao.com/2058815179,127.043056874271,37.5477018214991,데이트,음식점
1261546915,도우또 성수,음식점 > 일식,음식점,서울 성동구 성수동1가 668-79,서울 성동구 서울숲4길 18-8,02-498-0991,http://place.map.kakao.com/1261546915,127.042674017164,37.5470514393321,데이트,음식점
122135443,고집132 성수본점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 성동구 성수동1가 656-385,서울 성동구 왕십리로8길 5,02-466-6662,http://place.map.kakao.com/122135443,127.04514853964808,37.54655226674305,데이트,음식점
24987698,더페이지갤러리,"문화,예술 > 문화시설 > 미술관",문화시설,서울 성동구 성수동1가 685-696,서울 성동구 서울숲2길 32-14,02-3447-0049,http://place.map.kakao.com/24987698,127.04291426060006,37.5456755268454,데이트,"문화,예술"
49476955,핫쵸 성수점,음식점 > 일식,음식점,서울 성동구 성수동1가 668-38,서울 성동구 왕십리로5길 9-20,070-4154-1123,http://place.map.kakao.com/49476955,127.044041788355,37.5464715948163,데이트,음식점
946487614,서울숲 은행나무길,"여행 > 관광,명소 > 테마거리",관광명소,서울 성동구 성수동1가 685-20,서울 성동구 뚝섬로 273,,http://place.map.kakao.com/946487614,127.041881891663,37.5450271781489,데이트,여행
887613849,서울로인 서울숲점,음식점 > 한식,음식점,서울 성동구 성수동1가 685-696,서울 성동구 서울숲2길 32-14,02-466-0329,http://place.map.kakao.com/887613849,127.042915325556,37.5455592975766,데이트,음식점
224098323,알비,"문화,예술 > 미술,공예 > 화랑",,서울 성동구 성수동1가 668-12,서울 성동구 서울숲6길 8-1,010-4127-9593,http://place.map.kakao.com/224098323,127.04248992025356,37.54767679890597,데이트,"문화,예술"
8068312,제일,음식점 > 한식,음식점,서울 성동구 성수동1가 656-405,서울 성동구 왕십리로10길 9-9,02-497-0918,http://place.map.kakao.com/8068312,127.04560377277,37.5470944931399,데이트,음식점
1500769154,짬뽕위에더짬뽕 본점,음식점 > 중식 > 중국요리,음식점,서울 성동구 성수동1가 668-10,서울 성동구 서울숲6길 21,02-6010-3323,http://place.map.kakao.com/1500769154,127.0439699165,37.5474086604338,데이트,음식점
1822357485,성수온실,음식점 > 퓨전요리 > 퓨전한식,음식점,서울 성동구 성수동1가 8-28,서울 성동구 왕십리로4길 26-14,010-6668-7786,http://place.map.kakao.com/1822357485,127.046859706993,37.546855236713,데이트,음식점
